date,store_id,item_id,qty_sold,unit_cost,promo_flag,stockout_flag,lead_time,ordering_cost,holding_rate,day_of_week,month,week_of_year,is_weekend,quarter,year
2022-02-11,S01,ITEM_E,47.0,35.0,0,0,7.0,500.0,0.2,4,2,6,0,1,2022
2022-02-12,S01,ITEM_E,48.0,35.0,0,0,7.0,500.0,0.2,5,2,6,1,1,2022
2022-02-13,S01,ITEM_E,55.0,35.0,0,0,7.0,500.0,0.2,6,2,6,1,1,2022
2022-02-14,S01,ITEM_E,44.0,35.0,0,0,7.0,500.0,0.2,0,2,7,0,1,2022
2022-02-15,S01,ITEM_E,43.0,35.0,0,0,7.0,500.0,0.2,1,2,7,0,1,2022
2022-02-16,S01,ITEM_E,38.0,35.0,0,0,7.0,500.0,0.2,2,2,7,0,1,2022
2022-02-17,S01,ITEM_E,36.0,35.0,0,0,7.0,500.0,0.2,3,2,7,0,1,2022
2022-02-18,S01,ITEM_E,32.0,35.0,0,0,7.0,500.0,0.2,4,2,7,0,1,2022
2022-02-19,S01,ITEM_E,46.0,35.0,0,0,7.0,500.0,0.2,5,2,7,1,1,2022
2022-02-20,S01,ITEM_E,50.0,35.0,0,0,7.0,500.0,0.2,6,2,7,1,1,2022
2022-02-21,S01,ITEM_E,49.0,35.0,1,0,7.0,500.0,0.2,0,2,8,0,1,2022
2022-02-22,S01,ITEM_E,0.0,35.0,0,0,7.0,500.0,0.2,1,2,8,0,1,2022
2022-02-23,S01,ITEM_E,48.0,35.0,0,0,7.0,500.0,0.2,2,2,8,0,1,2022
2022-02-24,S01,ITEM_E,28.0,35.0,0,0,7.0,500.0,0.2,3,2,8,0,1,2022
2022-02-25,S01,ITEM_E,39.0,35.0,0,0,7.0,500.0,0.2,4,2,8,0,1,2022
2022-02-26,S01,ITEM_E,57.0,35.0,1,0,7.0,500.0,0.2,5,2,8,1,1,2022
2022-02-27,S01,ITEM_E,46.0,35.0,0,0,7.0,500.0,0.2,6,2,8,1,1,2022
2022-02-28,S01,ITEM_E,34.0,35.0,0,0,7.0,500.0,0.2,0,2,9,0,1,2022
2022-03-01,S01,ITEM_E,25.0,35.0,0,0,7.0,500.0,0.2,1,3,9,0,1,2022
2022-03-02,S01,ITEM_E,0.0,35.0,0,0,7.0,500.0,0.2,2,3,9,0,1,2022
2022-03-03,S01,ITEM_E,37.0,35.0,0,0,7.0,500.0,0.2,3,3,9,0,1,2022
2022-03-04,S01,ITEM_E,36.0,35.0,0,0,7.0,500.0,0.2,4,3,9,0,1,2022
2022-03-05,S01,ITEM_E,48.0,35.0,0,0,7.0,500.0,0.2,5,3,9,1,1,2022
2022-03-06,S01,ITEM_E,45.0,35.0,0,0,7.0,500.0,0.2,6,3,9,1,1,2022
2022-03-07,S01,ITEM_E,35.0,35.0,0,0,7.0,500.0,0.2,0,3,10,0,1,2022
2022-03-08,S01,ITEM_E,0.0,35.0,0,0,7.0,500.0,0.2,1,3,10,0,1,2022
2022-03-09,S01,ITEM_E,35.0,35.0,0,0,7.0,500.0,0.2,2,3,10,0,1,2022
2022-03-10,S01,ITEM_E,45.0,35.0,0,0,7.0,500.0,0.2,3,3,10,0,1,2022
2022-03-11,S01,ITEM_E,35.0,35.0,0,0,7.0,500.0,0.2,4,3,10,0,1,2022
2022-03-12,S01,ITEM_E,55.0,35.0,1,0,7.0,500.0,0.2,5,3,10,1,1,2022
2022-03-13,S01,ITEM_E,49.0,35.0,0,0,7.0,500.0,0.2,6,3,10,1,1,2022
2022-03-14,S01,ITEM_E,35.0,35.0,0,0,7.0,500.0,0.2,0,3,11,0,1,2022
2022-03-15,S01,ITEM_E,39.0,35.0,0,0,7.0,500.0,0.2,1,3,11,0,1,2022
2022-03-16,S01,ITEM_E,40.0,35.0,0,0,7.0,500.0,0.2,2,3,11,0,1,2022
2022-03-17,S01,ITEM_E,28.0,35.0,0,0,7.0,500.0,0.2,3,3,11,0,1,2022
2022-03-18,S01,ITEM_E,41.0,35.0,0,0,7.0,500.0,0.2,4,3,11,0,1,2022
2022-03-19,S01,ITEM_E,46.0,35.0,0,0,7.0,500.0,0.2,5,3,11,1,1,2022
2022-03-20,S01,ITEM_E,48.0,35.0,0,0,7.0,500.0,0.2,6,3,11,1,1,2022
2022-03-21,S01,ITEM_E,35.0,35.0,0,0,7.0,500.0,0.2,0,3,12,0,1,2022
2022-03-22,S01,ITEM_E,35.0,35.0,0,0,7.0,500.0,0.2,1,3,12,0,1,2022
2022-03-23,S01,ITEM_E,60.0,35.0,1,0,7.0,500.0,0.2,2,3,12,0,1,2022
2022-03-24,S01,ITEM_E,31.0,35.0,0,0,7.0,500.0,0.2,3,3,12,0,1,2022
2022-03-25,S01,ITEM_E,44.0,35.0,0,0,7.0,500.0,0.2,4,3,12,0,1,2022
2022-03-26,S01,ITEM_E,48.0,35.0,0,0,7.0,500.0,0.2,5,3,12,1,1,2022
2022-03-27,S01,ITEM_E,47.0,35.0,0,0,7.0,500.0,0.2,6,3,12,1,1,2022
2022-03-28,S01,ITEM_E,39.0,35.0,0,0,7.0,500.0,0.2,0,3,13,0,1,2022
2022-03-29,S01,ITEM_E,39.0,35.0,1,0,7.0,500.0,0.2,1,3,13,0,1,2022
2022-03-30,S01,ITEM_E,31.0,35.0,0,0,7.0,500.0,0.2,2,3,13,0,1,2022
2022-03-31,S01,ITEM_E,44.0,35.0,0,0,7.0,500.0,0.2,3,3,13,0,1,2022
2022-04-01,S01,ITEM_E,35.0,35.0,0,0,7.0,500.0,0.2,4,4,13,0,2,2022
2022-04-02,S01,ITEM_E,49.0,35.0,0,0,7.0,500.0,0.2,5,4,13,1,2,2022
2022-04-03,S01,ITEM_E,48.0,35.0,0,0,7.0,500.0,0.2,6,4,13,1,2,2022
2022-04-04,S01,ITEM_E,49.0,35.0,0,0,7.0,500.0,0.2,0,4,14,0,2,2022
2022-04-05,S01,ITEM_E,38.0,35.0,0,0,7.0,500.0,0.2,1,4,14,0,2,2022
2022-04-06,S01,ITEM_E,38.0,35.0,0,0,7.0,500.0,0.2,2,4,14,0,2,2022
2022-04-07,S01,ITEM_E,30.0,35.0,0,0,7.0,500.0,0.2,3,4,14,0,2,2022
2022-04-08,S01,ITEM_E,40.0,35.0,0,0,7.0,500.0,0.2,4,4,14,0,2,2022
2022-04-09,S01,ITEM_E,38.0,35.0,0,0,7.0,500.0,0.2,5,4,14,1,2,2022
2022-04-10,S01,ITEM_E,39.0,35.0,0,0,7.0,500.0,0.2,6,4,14,1,2,2022
2022-04-11,S01,ITEM_E,33.0,35.0,0,0,7.0,500.0,0.2,0,4,15,0,2,2022
2022-04-12,S01,ITEM_E,45.0,35.0,0,0,7.0,500.0,0.2,1,4,15,0,2,2022
2022-04-13,S01,ITEM_E,50.0,35.0,1,0,7.0,500.0,0.2,2,4,15,0,2,2022
2022-04-14,S01,ITEM_E,0.0,35.0,0,0,7.0,500.0,0.2,3,4,15,0,2,2022
2022-04-15,S01,ITEM_E,34.0,35.0,0,0,7.0,500.0,0.2,4,4,15,0,2,2022
2022-04-16,S01,ITEM_E,41.0,35.0,0,0,7.0,500.0,0.2,5,4,15,1,2,2022
2022-04-17,S01,ITEM_E,47.0,35.0,0,0,7.0,500.0,0.2,6,4,15,1,2,2022
2022-04-18,S01,ITEM_E,46.0,35.0,0,0,7.0,500.0,0.2,0,4,16,0,2,2022
2022-04-19,S01,ITEM_E,33.0,35.0,0,0,7.0,500.0,0.2,1,4,16,0,2,2022
2022-04-20,S01,ITEM_E,58.0,35.0,1,0,7.0,500.0,0.2,2,4,16,0,2,2022
2022-04-21,S01,ITEM_E,36.0,35.0,0,0,7.0,500.0,0.2,3,4,16,0,2,2022
2022-04-22,S01,ITEM_E,39.0,35.0,0,0,7.0,500.0,0.2,4,4,16,0,2,2022
2022-04-23,S01,ITEM_E,40.0,35.0,0,0,7.0,500.0,0.2,5,4,16,1,2,2022
2022-04-24,S01,ITEM_E,41.0,35.0,0,0,7.0,500.0,0.2,6,4,16,1,2,2022
2022-04-25,S01,ITEM_E,42.0,35.0,0,0,7.0,500.0,0.2,0,4,17,0,2,2022
2022-04-26,S01,ITEM_E,55.0,35.0,1,0,7.0,500.0,0.2,1,4,17,0,2,2022
2022-04-27,S01,ITEM_E,25.0,35.0,0,0,7.0,500.0,0.2,2,4,17,0,2,2022
2022-04-28,S01,ITEM_E,36.0,35.0,0,0,7.0,500.0,0.2,3,4,17,0,2,2022
2022-04-29,S01,ITEM_E,41.0,35.0,0,0,7.0,500.0,0.2,4,4,17,0,2,2022
2022-04-30,S01,ITEM_E,51.0,35.0,1,0,7.0,500.0,0.2,5,4,17,1,2,2022
2022-05-01,S01,ITEM_E,50.0,35.0,0,0,7.0,500.0,0.2,6,5,17,1,2,2022
2022-05-02,S01,ITEM_E,41.0,35.0,0,0,7.0,500.0,0.2,0,5,18,0,2,2022
2022-05-03,S01,ITEM_E,31.0,35.0,0,0,7.0,500.0,0.2,1,5,18,0,2,2022
2022-05-04,S01,ITEM_E,44.0,35.0,1,0,7.0,500.0,0.2,2,5,18,0,2,2022
2022-05-05,S01,ITEM_E,35.0,35.0,0,0,7.0,500.0,0.2,3,5,18,0,2,2022
2022-05-06,S01,ITEM_E,0.0,35.0,0,0,7.0,500.0,0.2,4,5,18,0,2,2022
2022-05-07,S01,ITEM_E,41.0,35.0,0,0,7.0,500.0,0.2,5,5,18,1,2,2022
2022-05-08,S01,ITEM_E,43.0,35.0,0,0,7.0,500.0,0.2,6,5,18,1,2,2022
2022-05-09,S01,ITEM_E,55.0,35.0,1,0,7.0,500.0,0.2,0,5,19,0,2,2022
2022-05-10,S01,ITEM_E,42.0,35.0,0,0,7.0,500.0,0.2,1,5,19,0,2,2022
2022-05-11,S01,ITEM_E,29.0,35.0,0,0,7.0,500.0,0.2,2,5,19,0,2,2022
2022-05-12,S01,ITEM_E,32.0,35.0,0,0,7.0,500.0,0.2,3,5,19,0,2,2022
2022-05-13,S01,ITEM_E,26.0,35.0,0,0,7.0,500.0,0.2,4,5,19,0,2,2022
2022-05-14,S01,ITEM_E,38.0,35.0,0,0,7.0,500.0,0.2,5,5,19,1,2,2022
2022-05-15,S01,ITEM_E,53.0,35.0,0,0,7.0,500.0,0.2,6,5,19,1,2,2022
2022-05-16,S01,ITEM_E,45.0,35.0,0,0,7.0,500.0,0.2,0,5,20,0,2,2022
2022-05-17,S01,ITEM_E,35.0,35.0,0,0,7.0,500.0,0.2,1,5,20,0,2,2022
2022-05-18,S01,ITEM_E,36.0,35.0,0,0,7.0,500.0,0.2,2,5,20,0,2,2022
2022-05-19,S01,ITEM_E,53.0,35.0,0,0,7.0,500.0,0.2,3,5,20,0,2,2022
2022-05-20,S01,ITEM_E,44.0,35.0,0,0,7.0,500.0,0.2,4,5,20,0,2,2022
2022-05-21,S01,ITEM_E,44.0,35.0,0,0,7.0,500.0,0.2,5,5,20,1,2,2022
2022-05-22,S01,ITEM_E,46.0,35.0,0,0,7.0,500.0,0.2,6,5,20,1,2,2022
2022-05-23,S01,ITEM_E,50.0,35.0,0,0,7.0,500.0,0.2,0,5,21,0,2,2022
2022-05-24,S01,ITEM_E,50.0,35.0,1,0,7.0,500.0,0.2,1,5,21,0,2,2022
2022-05-25,S01,ITEM_E,31.0,35.0,0,0,7.0,500.0,0.2,2,5,21,0,2,2022
2022-05-26,S01,ITEM_E,38.0,35.0,0,0,7.0,500.0,0.2,3,5,21,0,2,2022
2022-05-27,S01,ITEM_E,38.0,35.0,0,0,7.0,500.0,0.2,4,5,21,0,2,2022
2022-05-28,S01,ITEM_E,60.0,35.0,1,0,7.0,500.0,0.2,5,5,21,1,2,2022
2022-05-29,S01,ITEM_E,51.0,35.0,0,0,7.0,500.0,0.2,6,5,21,1,2,2022
2022-05-30,S01,ITEM_E,36.0,35.0,0,0,7.0,500.0,0.2,0,5,22,0,2,2022
2022-05-31,S01,ITEM_E,34.0,35.0,0,0,7.0,500.0,0.2,1,5,22,0,2,2022
2022-06-01,S01,ITEM_E,35.0,35.0,0,0,7.0,500.0,0.2,2,6,22,0,2,2022
2022-06-02,S01,ITEM_E,31.0,35.0,0,0,7.0,500.0,0.2,3,6,22,0,2,2022
2022-06-03,S01,ITEM_E,39.0,35.0,0,0,7.0,500.0,0.2,4,6,22,0,2,2022
2022-06-04,S01,ITEM_E,37.0,35.0,0,0,7.0,500.0,0.2,5,6,22,1,2,2022
2022-06-05,S01,ITEM_E,49.0,35.0,0,0,7.0,500.0,0.2,6,6,22,1,2,2022
2022-06-06,S01,ITEM_E,29.0,35.0,0,0,7.0,500.0,0.2,0,6,23,0,2,2022
2022-06-07,S01,ITEM_E,35.0,35.0,0,0,7.0,500.0,0.2,1,6,23,0,2,2022
2022-06-08,S01,ITEM_E,31.0,35.0,0,0,7.0,500.0,0.2,2,6,23,0,2,2022
2022-06-09,S01,ITEM_E,35.0,35.0,0,0,7.0,500.0,0.2,3,6,23,0,2,2022
2022-06-10,S01,ITEM_E,38.0,35.0,0,0,7.0,500.0,0.2,4,6,23,0,2,2022
2022-06-11,S01,ITEM_E,53.0,35.0,0,0,7.0,500.0,0.2,5,6,23,1,2,2022
2022-06-12,S01,ITEM_E,54.0,35.0,0,0,7.0,500.0,0.2,6,6,23,1,2,2022
2022-06-13,S01,ITEM_E,38.0,35.0,0,0,7.0,500.0,0.2,0,6,24,0,2,2022
2022-06-14,S01,ITEM_E,30.0,35.0,0,0,7.0,500.0,0.2,1,6,24,0,2,2022
2022-06-15,S01,ITEM_E,34.0,35.0,0,0,7.0,500.0,0.2,2,6,24,0,2,2022
2022-06-16,S01,ITEM_E,48.0,35.0,0,0,7.0,500.0,0.2,3,6,24,0,2,2022
2022-06-17,S01,ITEM_E,0.0,35.0,0,0,7.0,500.0,0.2,4,6,24,0,2,2022
2022-06-18,S01,ITEM_E,75.0,35.0,1,0,7.0,500.0,0.2,5,6,24,1,2,2022
2022-06-19,S01,ITEM_E,46.0,35.0,0,0,7.0,500.0,0.2,6,6,24,1,2,2022
2022-06-20,S01,ITEM_E,34.0,35.0,0,0,7.0,500.0,0.2,0,6,25,0,2,2022
2022-06-21,S01,ITEM_E,38.0,35.0,0,0,7.0,500.0,0.2,1,6,25,0,2,2022
2022-06-22,S01,ITEM_E,45.0,35.0,0,0,7.0,500.0,0.2,2,6,25,0,2,2022
2022-06-23,S01,ITEM_E,40.0,35.0,0,0,7.0,500.0,0.2,3,6,25,0,2,2022
2022-06-24,S01,ITEM_E,36.0,35.0,0,0,7.0,500.0,0.2,4,6,25,0,2,2022
2022-06-25,S01,ITEM_E,51.0,35.0,0,0,7.0,500.0,0.2,5,6,25,1,2,2022
2022-06-26,S01,ITEM_E,44.0,35.0,0,0,7.0,500.0,0.2,6,6,25,1,2,2022
2022-06-27,S01,ITEM_E,39.0,35.0,0,0,7.0,500.0,0.2,0,6,26,0,2,2022
2022-06-28,S01,ITEM_E,0.0,35.0,0,0,7.0,500.0,0.2,1,6,26,0,2,2022
2022-06-29,S01,ITEM_E,35.0,35.0,0,0,7.0,500.0,0.2,2,6,26,0,2,2022
2022-06-30,S01,ITEM_E,39.0,35.0,0,0,7.0,500.0,0.2,3,6,26,0,2,2022
2022-07-01,S01,ITEM_E,39.0,35.0,0,0,7.0,500.0,0.2,4,7,26,0,3,2022
2022-07-02,S01,ITEM_E,53.0,35.0,0,0,7.0,500.0,0.2,5,7,26,1,3,2022
2022-07-03,S01,ITEM_E,62.0,35.0,0,0,7.0,500.0,0.2,6,7,26,1,3,2022
2022-07-04,S01,ITEM_E,44.0,35.0,0,0,7.0,500.0,0.2,0,7,27,0,3,2022
2022-07-05,S01,ITEM_E,35.0,35.0,0,0,7.0,500.0,0.2,1,7,27,0,3,2022
2022-07-06,S01,ITEM_E,39.0,35.0,0,0,7.0,500.0,0.2,2,7,27,0,3,2022
2022-07-07,S01,ITEM_E,43.0,35.0,0,0,7.0,500.0,0.2,3,7,27,0,3,2022
2022-07-08,S01,ITEM_E,34.0,35.0,0,0,7.0,500.0,0.2,4,7,27,0,3,2022
2022-07-09,S01,ITEM_E,50.0,35.0,0,0,7.0,500.0,0.2,5,7,27,1,3,2022
2022-07-10,S01,ITEM_E,61.0,35.0,0,0,7.0,500.0,0.2,6,7,27,1,3,2022
2022-07-11,S01,ITEM_E,38.0,35.0,0,0,7.0,500.0,0.2,0,7,28,0,3,2022
2022-07-12,S01,ITEM_E,31.0,35.0,0,0,7.0,500.0,0.2,1,7,28,0,3,2022
2022-07-13,S01,ITEM_E,37.0,35.0,0,0,7.0,500.0,0.2,2,7,28,0,3,2022
2022-07-14,S01,ITEM_E,0.0,35.0,0,0,7.0,500.0,0.2,3,7,28,0,3,2022
2022-07-15,S01,ITEM_E,34.0,35.0,0,0,7.0,500.0,0.2,4,7,28,0,3,2022
2022-07-16,S01,ITEM_E,0.0,35.0,0,0,7.0,500.0,0.2,5,7,28,1,3,2022
2022-07-17,S01,ITEM_E,38.0,35.0,0,0,7.0,500.0,0.2,6,7,28,1,3,2022
2022-07-18,S01,ITEM_E,30.0,35.0,0,0,7.0,500.0,0.2,0,7,29,0,3,2022
2022-07-19,S01,ITEM_E,61.0,35.0,1,0,7.0,500.0,0.2,1,7,29,0,3,2022
2022-07-20,S01,ITEM_E,29.0,35.0,0,0,7.0,500.0,0.2,2,7,29,0,3,2022
2022-07-21,S01,ITEM_E,50.0,35.0,0,0,7.0,500.0,0.2,3,7,29,0,3,2022
2022-07-22,S01,ITEM_E,40.0,35.0,0,0,7.0,500.0,0.2,4,7,29,0,3,2022
2022-07-23,S01,ITEM_E,50.0,35.0,0,0,7.0,500.0,0.2,5,7,29,1,3,2022
2022-07-24,S01,ITEM_E,52.0,35.0,0,0,7.0,500.0,0.2,6,7,29,1,3,2022
2022-07-25,S01,ITEM_E,0.0,35.0,0,0,7.0,500.0,0.2,0,7,30,0,3,2022
2022-07-26,S01,ITEM_E,39.0,35.0,0,0,7.0,500.0,0.2,1,7,30,0,3,2022
2022-07-27,S01,ITEM_E,37.0,35.0,0,0,7.0,500.0,0.2,2,7,30,0,3,2022
2022-07-28,S01,ITEM_E,38.0,35.0,0,0,7.0,500.0,0.2,3,7,30,0,3,2022
2022-07-29,S01,ITEM_E,38.0,35.0,0,0,7.0,500.0,0.2,4,7,30,0,3,2022
2022-07-30,S01,ITEM_E,40.0,35.0,0,0,7.0,500.0,0.2,5,7,30,1,3,2022
2022-07-31,S01,ITEM_E,58.0,35.0,0,0,7.0,500.0,0.2,6,7,30,1,3,2022
2022-08-01,S01,ITEM_E,49.0,35.0,0,0,7.0,500.0,0.2,0,8,31,0,3,2022
2022-08-02,S01,ITEM_E,36.0,35.0,0,0,7.0,500.0,0.2,1,8,31,0,3,2022
2022-08-03,S01,ITEM_E,40.0,35.0,0,0,7.0,500.0,0.2,2,8,31,0,3,2022
2022-08-04,S01,ITEM_E,34.0,35.0,0,0,7.0,500.0,0.2,3,8,31,0,3,2022
2022-08-05,S01,ITEM_E,39.0,35.0,0,0,7.0,500.0,0.2,4,8,31,0,3,2022
2022-08-06,S01,ITEM_E,47.0,35.0,0,0,7.0,500.0,0.2,5,8,31,1,3,2022
2022-08-07,S01,ITEM_E,53.0,35.0,0,0,7.0,500.0,0.2,6,8,31,1,3,2022
2022-08-08,S01,ITEM_E,38.0,35.0,0,0,7.0,500.0,0.2,0,8,32,0,3,2022
2022-08-09,S01,ITEM_E,36.0,35.0,0,0,7.0,500.0,0.2,1,8,32,0,3,2022
2022-08-10,S01,ITEM_E,0.0,35.0,0,0,7.0,500.0,0.2,2,8,32,0,3,2022
2022-08-11,S01,ITEM_E,30.0,35.0,0,0,7.0,500.0,0.2,3,8,32,0,3,2022
2022-08-12,S01,ITEM_E,28.0,35.0,0,0,7.0,500.0,0.2,4,8,32,0,3,2022
2022-08-13,S01,ITEM_E,54.0,35.0,1,0,7.0,500.0,0.2,5,8,32,1,3,2022
2022-08-14,S01,ITEM_E,48.0,35.0,0,0,7.0,500.0,0.2,6,8,32,1,3,2022
2022-08-15,S01,ITEM_E,32.0,35.0,0,0,7.0,500.0,0.2,0,8,33,0,3,2022
2022-08-16,S01,ITEM_E,33.0,35.0,0,0,7.0,500.0,0.2,1,8,33,0,3,2022
2022-08-17,S01,ITEM_E,34.0,35.0,0,0,7.0,500.0,0.2,2,8,33,0,3,2022
2022-08-18,S01,ITEM_E,46.0,35.0,1,0,7.0,500.0,0.2,3,8,33,0,3,2022
2022-08-19,S01,ITEM_E,41.0,35.0,0,0,7.0,500.0,0.2,4,8,33,0,3,2022
2022-08-20,S01,ITEM_E,48.0,35.0,0,0,7.0,500.0,0.2,5,8,33,1,3,2022
2022-08-21,S01,ITEM_E,53.0,35.0,0,0,7.0,500.0,0.2,6,8,33,1,3,2022
2022-08-22,S01,ITEM_E,42.0,35.0,0,0,7.0,500.0,0.2,0,8,34,0,3,2022
2022-08-23,S01,ITEM_E,37.0,35.0,0,0,7.0,500.0,0.2,1,8,34,0,3,2022
2022-08-24,S01,ITEM_E,31.0,35.0,0,0,7.0,500.0,0.2,2,8,34,0,3,2022
2022-08-25,S01,ITEM_E,37.0,35.0,0,0,7.0,500.0,0.2,3,8,34,0,3,2022
2022-08-26,S01,ITEM_E,36.0,35.0,0,0,7.0,500.0,0.2,4,8,34,0,3,2022
2022-08-27,S01,ITEM_E,50.0,35.0,0,0,7.0,500.0,0.2,5,8,34,1,3,2022
2022-08-28,S01,ITEM_E,45.0,35.0,0,0,7.0,500.0,0.2,6,8,34,1,3,2022
2022-08-29,S01,ITEM_E,37.0,35.0,0,0,7.0,500.0,0.2,0,8,35,0,3,2022
2022-08-30,S01,ITEM_E,42.0,35.0,0,0,7.0,500.0,0.2,1,8,35,0,3,2022
2022-08-31,S01,ITEM_E,37.0,35.0,0,0,7.0,500.0,0.2,2,8,35,0,3,2022
2022-09-01,S01,ITEM_E,41.0,35.0,0,0,7.0,500.0,0.2,3,9,35,0,3,2022
2022-09-02,S01,ITEM_E,46.0,35.0,0,0,7.0,500.0,0.2,4,9,35,0,3,2022
2022-09-03,S01,ITEM_E,46.0,35.0,0,0,7.0,500.0,0.2,5,9,35,1,3,2022
2022-09-04,S01,ITEM_E,45.0,35.0,0,0,7.0,500.0,0.2,6,9,35,1,3,2022
2022-09-05,S01,ITEM_E,35.0,35.0,0,0,7.0,500.0,0.2,0,9,36,0,3,2022
2022-09-06,S01,ITEM_E,40.0,35.0,0,0,7.0,500.0,0.2,1,9,36,0,3,2022
2022-09-07,S01,ITEM_E,25.0,35.0,0,0,7.0,500.0,0.2,2,9,36,0,3,2022
2022-09-08,S01,ITEM_E,42.0,35.0,0,0,7.0,500.0,0.2,3,9,36,0,3,2022
2022-09-09,S01,ITEM_E,40.0,35.0,0,0,7.0,500.0,0.2,4,9,36,0,3,2022
2022-09-10,S01,ITEM_E,52.0,35.0,0,0,7.0,500.0,0.2,5,9,36,1,3,2022
2022-09-11,S01,ITEM_E,50.0,35.0,0,0,7.0,500.0,0.2,6,9,36,1,3,2022
2022-09-12,S01,ITEM_E,44.0,35.0,0,0,7.0,500.0,0.2,0,9,37,0,3,2022
2022-09-13,S01,ITEM_E,42.0,35.0,0,0,7.0,500.0,0.2,1,9,37,0,3,2022
2022-09-14,S01,ITEM_E,43.0,35.0,0,0,7.0,500.0,0.2,2,9,37,0,3,2022
2022-09-15,S01,ITEM_E,46.0,35.0,0,0,7.0,500.0,0.2,3,9,37,0,3,2022
2022-09-16,S01,ITEM_E,32.0,35.0,0,0,7.0,500.0,0.2,4,9,37,0,3,2022
2022-09-17,S01,ITEM_E,61.0,35.0,0,0,7.0,500.0,0.2,5,9,37,1,3,2022
2022-09-18,S01,ITEM_E,46.0,35.0,0,0,7.0,500.0,0.2,6,9,37,1,3,2022
2022-09-19,S01,ITEM_E,0.0,35.0,0,0,7.0,500.0,0.2,0,9,38,0,3,2022
2022-09-20,S01,ITEM_E,30.0,35.0,0,0,7.0,500.0,0.2,1,9,38,0,3,2022
2022-09-21,S01,ITEM_E,39.0,35.0,0,0,7.0,500.0,0.2,2,9,38,0,3,2022
2022-09-22,S01,ITEM_E,44.0,35.0,0,0,7.0,500.0,0.2,3,9,38,0,3,2022
2022-09-23,S01,ITEM_E,53.0,35.0,1,0,7.0,500.0,0.2,4,9,38,0,3,2022
2022-09-24,S01,ITEM_E,43.0,35.0,0,0,7.0,500.0,0.2,5,9,38,1,3,2022
2022-09-25,S01,ITEM_E,50.0,35.0,0,0,7.0,500.0,0.2,6,9,38,1,3,2022
2022-09-26,S01,ITEM_E,52.0,35.0,0,0,7.0,500.0,0.2,0,9,39,0,3,2022
2022-09-27,S01,ITEM_E,43.0,35.0,0,0,7.0,500.0,0.2,1,9,39,0,3,2022
2022-09-28,S01,ITEM_E,35.0,35.0,0,0,7.0,500.0,0.2,2,9,39,0,3,2022
2022-09-29,S01,ITEM_E,41.0,35.0,0,0,7.0,500.0,0.2,3,9,39,0,3,2022
2022-09-30,S01,ITEM_E,37.0,35.0,0,0,7.0,500.0,0.2,4,9,39,0,3,2022
2022-10-01,S01,ITEM_E,69.0,35.0,0,0,7.0,500.0,0.2,5,10,39,1,4,2022
2022-10-02,S01,ITEM_E,74.0,35.0,0,0,7.0,500.0,0.2,6,10,39,1,4,2022
2022-10-03,S01,ITEM_E,64.0,35.0,0,0,7.0,500.0,0.2,0,10,40,0,4,2022
2022-10-04,S01,ITEM_E,63.0,35.0,0,0,7.0,500.0,0.2,1,10,40,0,4,2022
2022-10-05,S01,ITEM_E,54.0,35.0,0,0,7.0,500.0,0.2,2,10,40,0,4,2022
2022-10-06,S01,ITEM_E,72.0,35.0,0,0,7.0,500.0,0.2,3,10,40,0,4,2022
2022-10-07,S01,ITEM_E,78.0,35.0,1,0,7.0,500.0,0.2,4,10,40,0,4,2022
2022-10-08,S01,ITEM_E,62.0,35.0,0,0,7.0,500.0,0.2,5,10,40,1,4,2022
2022-10-09,S01,ITEM_E,71.0,35.0,0,0,7.0,500.0,0.2,6,10,40,1,4,2022
2022-10-10,S01,ITEM_E,59.0,35.0,0,0,7.0,500.0,0.2,0,10,41,0,4,2022
2022-10-11,S01,ITEM_E,55.0,35.0,0,0,7.0,500.0,0.2,1,10,41,0,4,2022
2022-10-12,S01,ITEM_E,50.0,35.0,0,0,7.0,500.0,0.2,2,10,41,0,4,2022
2022-10-13,S01,ITEM_E,55.0,35.0,0,0,7.0,500.0,0.2,3,10,41,0,4,2022
2022-10-14,S01,ITEM_E,0.0,35.0,0,0,7.0,500.0,0.2,4,10,41,0,4,2022
2022-10-15,S01,ITEM_E,101.0,35.0,1,0,7.0,500.0,0.2,5,10,41,1,4,2022
2022-10-16,S01,ITEM_E,0.0,35.0,0,0,7.0,500.0,0.2,6,10,41,1,4,2022
2022-10-17,S01,ITEM_E,62.0,35.0,0,0,7.0,500.0,0.2,0,10,42,0,4,2022
2022-10-18,S01,ITEM_E,44.0,35.0,0,0,7.0,500.0,0.2,1,10,42,0,4,2022
2022-10-19,S01,ITEM_E,65.0,35.0,0,0,7.0,500.0,0.2,2,10,42,0,4,2022
2022-10-20,S01,ITEM_E,53.0,35.0,0,0,7.0,500.0,0.2,3,10,42,0,4,2022
2022-10-21,S01,ITEM_E,55.0,35.0,0,0,7.0,500.0,0.2,4,10,42,0,4,2022
2022-10-22,S01,ITEM_E,113.0,35.0,1,0,7.0,500.0,0.2,5,10,42,1,4,2022
2022-10-23,S01,ITEM_E,71.0,35.0,0,0,7.0,500.0,0.2,6,10,42,1,4,2022
2022-10-24,S01,ITEM_E,52.0,35.0,0,0,7.0,500.0,0.2,0,10,43,0,4,2022
2022-10-25,S01,ITEM_E,64.0,35.0,0,0,7.0,500.0,0.2,1,10,43,0,4,2022
